Sales_Rep_ID,Sales_Rep_Name,Customer_ID,Loan_Customer,Application_Date,Approved_Date,Approval Status,Product_Type,Customer_Income_Level,Customer_Credit_Score,Customer_Credit_Score_Rating,Loan_Amount,Loan_Interest_Rate,Loan_Interest_Amount,Customer_Acquisition_Cost,Loan_Processed,Loan_Processed_Date,Expected_Repayment_Date,Actual_Repayment_Date,Repayment_Difference_Days,Repayment_Status,Had_Pre-Application_Call
11,Kemi Adebanjo,527,Henrieta MacClancey,2024-11-06 18:20:41.255,2024-11-08 18:20:41.255,Approved,Mortgage,Medium,Excellent,4,25949,0.025942488435402714,673.181632410265,235.61357134359275,True,2024-11-13 18:20:41.255,2024-12-13 18:20:41.255,2024-12-09 18:20:41.255,-4.0,Early,True
15,Gbenga Adesina,528,Rica Raveau,2025-02-22 18:20:41.255,2025-02-24 18:20:41.255,Approved,Personal Loan,Medium,Fair,2,68030,0.06801292875488252,4626.919543194657,1619.42184011813,True,2025-03-01 18:20:41.255,2025-03-31 18:20:41.255,2025-03-27 18:20:41.255,-4.0,Early,True
10,Chinedu Opara,529,Burr Gerb,2024-12-01 18:20:41.255,2024-12-03 18:20:41.255,Approved,Auto Loan,Medium,Fair,2,74132,0.07411339753721816,5494.174386229056,1922.9610351801693,False,,,,,,True
16,Chika Umeh,530,Vinny Hegley,2024-05-15 18:20:41.255,2024-05-17 18:20:41.255,Approved,Mortgage,Medium,Good,3,71488,0.07147006101468531,5109.251721817824,1788.2381026362382,True,2024-05-22 18:20:41.255,2024-06-21 18:20:41.255,2024-06-17 18:20:41.255,-4.0,Early,True
15,Gbenga Adesina,531,Wylma Elsy,2024-12-18 18:20:41.255,2024-12-20 18:20:41.255,Approved,Personal Loan,High,Fair,2,94386,0.0943623150589202,8906.481469151242,3117.2685142029345,True,2024-12-25 18:20:41.255,2025-01-24 18:20:41.255,2025-01-20 18:20:41.255,-4.0,Early,True
4,Aisha Mohammed,532,Brett Scrancher,2024-11-13 18:20:41.255,2024-11-15 18:20:41.255,Approved,Personal Loan,Medium,Good,3,77626,0.07760652076328842,6024.283780771027,2108.4993232698594,True,2024-11-20 18:20:41.255,2024-12-20 18:20:41.255,2024-12-16 18:20:41.255,-4.0,Early,True
1,Emeka Okafor,533,Gwen Jakubczyk,2024-08-20 18:20:41.255,2024-08-22 18:20:41.255,Approved,Auto Loan,Low,Fair,2,19505,0.019500105473526146,380.3495572611275,133.1223450413946,False,,,,,,True
19,Felix Odion,534,Abagail Tordiffe,2024-04-01 18:20:41.255,2024-04-03 18:20:41.255,Approved,Personal Loan,High,Good,3,16949,0.016944746868535997,287.1965146748166,100.51878013618581,True,2024-04-08 18:20:41.255,2024-05-08 18:20:41.255,2024-05-04 18:20:41.255,-4.0,Early,False
17,Rasheed Lawal,535,Tobe Vamplew,2024-05-30 18:20:41.255,2024-06-01 18:20:41.255,Approved,Mortgage,Low,Good,3,23550,0.023544090433301242,554.4633297042443,194.06216539648548,True,2024-06-06 18:20:41.255,2024-07-06 18:20:41.255,2024-07-02 18:20:41.255,-4.0,Early,True
10,Chinedu Opara,536,Sheilah Blackmore,2025-01-07 18:20:41.255,2025-01-09 18:20:41.255,Approved,Auto Loan,Low,Good,3,73403,0.07338458047030195,5386.648360261574,1885.3269260915508,False,,,,,,True
10,Chinedu Opara,537,Theo Tolmie,2024-10-09 18:20:41.255,2024-10-11 18:20:41.255,Approved,Auto Loan,High,Fair,2,33605,0.03359656726161733,1129.0126428266506,395.15442498932765,True,2024-10-16 18:20:41.255,2024-11-15 18:20:41.255,2024-11-11 18:20:41.255,-4.0,Early,True
7,Segun Oladipo,538,Sigfried Semken,2025-01-20 18:20:41.255,2025-01-22 18:20:41.255,Approved,Mortgage,High,Fair,2,27825,0.027818017677562933,774.0363418781886,270.912719657366,True,2025-01-27 18:20:41.255,2025-02-26 18:20:41.255,2025-02-22 18:20:41.255,-4.0,Early,True
4,Aisha Mohammed,539,Kienan Soar,2024-11-07 18:20:41.255,2024-11-09 18:20:41.255,Approved,Mortgage,Medium,Fair,2,30841,0.030833260851526267,950.9285979219217,332.82500927267256,False,,,,,,True
18,Amaka Obi,540,Winna Verny,2024-08-13 18:20:41.255,2024-08-15 18:20:41.255,Approved,Mortgage,Low,Fair,2,85842,0.08582045906477474,7366.999847038393,2578.4499464634378,False,,,,,,True
13,Bola Akinwunmi,541,Craggy Loadsman,2024-10-20 18:20:41.255,2024-10-22 18:20:41.255,Approved,Auto Loan,Low,Fair,2,99821,0.09979595121624472,9961.731646356764,3486.606076224867,True,2024-10-27 18:20:41.255,2024-11-26 18:20:41.255,2024-11-22 18:20:41.255,-4.0,Early,True
8,Ngozi Okonkwo,542,Iona Fidgeon,2024-05-06 18:20:41.255,2024-05-08 18:20:41.255,Approved,Mortgage,Low,Fair,2,61768,0.06175250012246926,3814.328427564681,1335.0149496476383,True,2024-05-13 18:20:41.255,2024-06-12 18:20:41.255,2024-06-08 18:20:41.255,-4.0,Early,False
10,Chinedu Opara,543,Bernhard Senett,2024-05-31 18:20:41.255,2024-06-02 18:20:41.255,Approved,Personal Loan,Low,Fair,2,36127,0.03611793439846599,1304.8326160133806,456.6914156046832,True,2024-06-07 18:20:41.255,2024-07-07 18:20:41.255,2024-07-03 18:20:41.255,-4.0,Early,True
19,Felix Odion,544,Rabi Nissle,2025-02-18 18:20:41.255,2025-02-20 18:20:41.255,Approved,Personal Loan,High,Good,3,33315,0.033306640033351625,1109.6107127111095,388.3637494488883,True,2025-02-25 18:20:41.255,2025-03-27 18:20:41.255,2025-03-23 18:20:41.255,-4.0,Early,True
3,Tunde Balogun,545,Jazmin Neumann,2024-07-12 18:20:41.255,2024-07-14 18:20:41.255,Approved,Auto Loan,Low,Fair,2,51772,0.051759008488869294,2679.667387485741,937.8835856200093,True,2024-07-19 18:20:41.255,2024-08-18 18:20:41.255,2024-08-14 18:20:41.255,-4.0,Early,True
12,Yakubu Bello,546,Peri Hovie,2024-06-14 18:20:41.255,2024-06-16 18:20:41.255,Approved,Mortgage,Medium,Good,3,55699,0.055685023059212135,3101.6000993750567,1085.5600347812697,True,2024-06-21 18:20:41.255,2024-07-21 18:20:41.255,2024-07-17 18:20:41.255,-4.0,Early,True
13,Bola Akinwunmi,547,Lynnelle Comettoi,2024-03-10 18:20:41.255,2024-03-12 18:20:41.255,Approved,Personal Loan,High,Good,3,16433,0.01642887635203564,269.97572509300164,94.49150378255057,False,,,,,,False
7,Segun Oladipo,548,Elberta Tixall,2025-02-28 18:20:41.255,2025-03-02 18:20:41.255,Approved,Mortgage,Medium,Good,3,74798,0.0747792304131663,5593.336876444013,1957.6679067554044,True,2025-03-07 18:20:41.255,2025-04-06 18:20:41.255,2025-04-02 18:20:41.255,-4.0,Early,True
19,Felix Odion,549,Florence Held,2024-10-24 18:20:41.255,2024-10-26 18:20:41.255,Approved,Mortgage,Low,Fair,2,25124,0.02511769545843993,631.0569806978448,220.86994324424566,False,,,,,,True
1,Emeka Okafor,550,Lennard Donizeau,2024-12-14 18:20:41.255,2024-12-16 18:20:41.255,Approved,Mortgage,High,Fair,2,95526,0.09550202899072333,9122.926821367837,3193.024387478743,True,2024-12-21 18:20:41.255,2025-01-20 18:20:41.255,2025-01-16 18:20:41.255,-4.0,Early,True
5,Obinna Eze,551,Lorilyn Topaz,2024-05-18 18:20:41.255,2024-05-20 18:20:41.255,Approved,Personal Loan,Low,Fair,2,85821,0.08579946433445206,7363.39582864701,2577.188540026453,True,2024-05-25 18:20:41.255,2024-06-24 18:20:41.255,2024-06-20 18:20:41.255,-4.0,Early,True
7,Segun Oladipo,552,Gayel Downs,2024-04-16 18:20:41.255,2024-04-18 18:20:41.255,Approved,Personal Loan,Medium,Good,3,31064,0.031056204892571965,964.7299487828556,337.65548207399945,True,2024-04-23 18:20:41.255,2024-05-23 18:20:41.255,2024-05-19 18:20:41.255,-4.0,Early,False
9,Ibrahim Danjuma,553,Sandor Tumber,2024-06-15 18:20:41.255,2024-06-17 18:20:41.255,Approved,Mortgage,High,Fair,2,90196,0.09017336648501226,8133.276963482165,2846.6469372187576,True,2024-06-22 18:20:41.255,2024-07-22 18:20:41.255,2024-07-18 18:20:41.255,-4.0,Early,True
13,Bola Akinwunmi,554,Townie Perez,2024-11-24 18:20:41.255,2024-11-26 18:20:41.255,Approved,Auto Loan,Medium,Fair,2,82579,0.08255827787225406,6817.580028412868,2386.1530099445035,True,2024-12-01 18:20:41.255,2024-12-31 18:20:41.255,2024-12-27 18:20:41.255,-4.0,Early,True
15,Gbenga Adesina,555,Modesty Fletcher,2024-07-04 18:20:41.255,2024-07-06 18:20:41.255,Approved,Auto Loan,Low,Good,3,91742,0.09171897853638737,8414.48252888525,2945.068885109837,True,2024-07-11 18:20:41.255,2024-08-10 18:20:41.255,2024-08-06 18:20:41.255,-4.0,Early,True
11,Kemi Adebanjo,556,Row Mawditt,2024-07-18 18:20:41.255,2024-07-20 18:20:41.255,Approved,Auto Loan,Medium,Good,3,61279,0.0612636228306695,3754.1735434405964,1313.9607402042086,True,2024-07-25 18:20:41.255,2024-08-24 18:20:41.255,2024-08-20 18:20:41.255,-4.0,Early,True
17,Rasheed Lawal,557,Conny Shearmer,2024-10-22 18:20:41.255,2024-10-24 18:20:41.255,Approved,Mortgage,High,Fair,2,46283,0.04627138588214358,2141.5785527832513,749.5524934741379,True,2024-10-29 18:20:41.255,2024-11-28 18:20:41.255,2024-11-24 18:20:41.255,-4.0,Early,True
13,Bola Akinwunmi,558,Madel Palffrey,2024-07-28 18:20:41.255,2024-07-30 18:20:41.255,Approved,Auto Loan,Medium,Excellent,4,32179,0.03217092509780045,1035.2281987221206,362.3298695527422,True,2024-08-04 18:20:41.255,2024-09-03 18:20:41.255,2024-08-30 18:20:41.255,-4.0,Early,True
18,Amaka Obi,559,Gracie Merrifield,2025-03-05 18:20:41.255,2025-03-07 18:20:41.255,Approved,Personal Loan,High,Fair,2,58706,0.058691268491608606,3445.5296080683747,1205.935362823931,False,,,,,,True
8,Ngozi Okonkwo,560,Jannelle Leist,2024-04-13 18:20:41.255,2024-04-15 18:20:41.255,Approved,Auto Loan,Medium,Good,3,97699,0.09767448370459014,9542.699383454752,3339.944784209163,False,,,,,,True
12,Yakubu Bello,561,Raine Sneezum,2024-08-15 18:20:41.255,2024-08-17 18:20:41.255,Approved,Auto Loan,Low,Fair,2,12676,0.012672819122400278,160.64065519554592,56.22422931844107,True,2024-08-22 18:20:41.255,2024-09-21 18:20:41.255,2024-09-17 18:20:41.255,-4.0,Early,False
3,Tunde Balogun,562,Millicent Wiffler,2024-12-13 18:20:41.255,2024-12-15 18:20:41.255,Approved,Auto Loan,Low,Good,3,48063,0.048050939214257224,2309.472291454845,808.3153020091958,True,2024-12-20 18:20:41.255,2025-01-19 18:20:41.255,2025-01-15 18:20:41.255,-4.0,Early,True
5,Obinna Eze,563,Hobie Knappett,2024-05-19 18:20:41.255,2024-05-21 18:20:41.255,Approved,Personal Loan,High,Fair,2,96453,0.0964287963721106,9300.846696479184,3255.2963437677145,True,2024-05-26 18:20:41.255,2024-06-25 18:20:41.255,2024-06-21 18:20:41.255,-4.0,Early,False
5,Obinna Eze,564,Tresa Dy,2024-05-11 18:20:41.255,2024-05-13 18:20:41.255,Approved,Auto Loan,Low,Good,3,76474,0.07645480984272947,5846.805127912893,2046.3817947695125,True,2024-05-18 18:20:41.255,2024-06-17 18:20:41.255,2024-06-13 18:20:41.255,-4.0,Early,True
17,Rasheed Lawal,565,Annissa Balmforth,2024-06-24 18:20:41.255,2024-06-26 18:20:41.255,Approved,Auto Loan,Medium,Fair,2,52943,0.05292971464162495,2802.2578822715495,980.7902587950423,False,,,,,,True
13,Bola Akinwunmi,566,Berri McManamen,2025-02-10 18:20:41.255,2025-02-12 18:20:41.255,Approved,Auto Loan,Medium,Excellent,4,20569,0.020563838476542386,422.97759362400035,148.0421577684001,True,2025-02-17 18:20:41.255,2025-03-19 18:20:41.255,2025-03-15 18:20:41.255,-4.0,Early,True
13,Bola Akinwunmi,567,Mikey Rizzetti,2024-04-21 18:20:41.255,2024-04-23 18:20:41.255,Approved,Personal Loan,Medium,Fair,2,20890,0.020884757925760635,436.2825930691397,152.69890757419887,False,,,,,,True
20,Adewale Ogunleye,568,Giacomo Johanning,2024-07-31 18:20:41.255,2024-08-02 18:20:41.255,Approved,Personal Loan,Low,Good,3,83640,0.08361901162808136,6993.894132572725,2447.8629464004534,False,,,,,,True
5,Obinna Eze,569,Alecia Crosse,2025-01-05 18:20:41.255,2025-01-07 18:20:41.255,Approved,Mortgage,Medium,Excellent,4,88472,0.08844979910042579,7825.33062601287,2738.8657191045045,False,,,,,,True
11,Kemi Adebanjo,570,Jorie Pigott,2024-11-18 18:20:41.255,2024-11-20 18:20:41.255,Approved,Personal Loan,Medium,Fair,2,82121,0.08210039280140685,6742.166357244332,2359.7582250355163,False,,,,,,True
19,Felix Odion,571,Andee Robjant,2024-08-03 18:20:41.255,2024-08-05 18:20:41.255,Approved,Personal Loan,High,Fair,2,61581,0.06156554704769103,3791.2679527438613,1326.9437834603514,False,,,,,,True
5,Obinna Eze,572,Georgie Cudbertson,2024-10-31 18:20:41.255,2024-11-02 18:20:41.255,Approved,Auto Loan,High,Good,3,87834,0.08781195919824124,7712.875624218321,2699.506468476412,True,2024-11-07 18:20:41.255,2024-12-07 18:20:41.255,2024-12-03 18:20:41.255,-4.0,Early,True
1,Emeka Okafor,573,Abrahan Luckman,2024-06-06 18:20:41.255,2024-06-08 18:20:41.255,Approved,Auto Loan,Low,Fair,2,45688,0.04567653518966739,2086.8695397455235,730.4043389109332,False,,,,,,True
13,Bola Akinwunmi,574,Emeline Jorioz,2024-12-06 18:20:41.255,2024-12-08 18:20:41.255,Approved,Personal Loan,Medium,Fair,2,14223,0.014219430922838368,202.2429660155301,70.78503810543553,True,2024-12-13 18:20:41.255,2025-01-12 18:20:41.255,2025-01-08 18:20:41.255,-4.0,Early,True
14,Zainab Suleiman,575,Florence Muldoon,2025-01-09 18:20:41.255,2025-01-11 18:20:41.255,Approved,Mortgage,Low,Good,3,88648,0.08862575493551118,7856.495923523195,2749.7735732331184,True,2025-01-16 18:20:41.255,2025-02-15 18:20:41.255,2025-02-11 18:20:41.255,-4.0,Early,True
17,Rasheed Lawal,576,Hilly Kleinmann,2025-03-05 18:20:41.255,2025-03-07 18:20:41.255,Approved,Personal Loan,Medium,Good,3,19944,0.019938995312176643,397.663322506051,139.18216287711783,True,2025-03-12 18:20:41.255,2025-04-11 18:20:41.255,2025-04-07 18:20:41.255,-4.0,Early,True
15,Gbenga Adesina,577,Charlean Fantone,2024-11-13 18:20:41.255,2024-11-15 18:20:41.255,Approved,Personal Loan,Low,Excellent,4,85676,0.0856545007203192,7338.535003714068,2568.4872512999236,False,,,,,,True
5,Obinna Eze,578,Esmaria Dobbison,2024-07-23 18:20:41.255,2024-07-25 18:20:41.255,Approved,Auto Loan,Medium,Excellent,4,64923,0.06490670841618754,4213.938230504144,1474.8783806764502,True,2024-07-30 18:20:41.255,2024-08-29 18:20:41.255,2024-08-25 18:20:41.255,-4.0,Early,True
20,Adewale Ogunleye,579,Jarib Senior,2024-12-19 18:20:41.255,2024-12-21 18:20:41.255,Approved,Personal Loan,Medium,Fair,2,56504,0.056489821054915214,3191.9008488869295,1117.1652971104252,True,2024-12-26 18:20:41.255,2025-01-25 18:20:41.255,2025-01-21 18:20:41.255,-4.0,Early,True
7,Segun Oladipo,580,Oralia Gifford,2025-01-04 18:20:41.255,2025-01-06 18:20:41.255,Approved,Mortgage,Low,Excellent,4,66742,0.0667252519617576,4453.376766431626,1558.6818682510689,False,,,,,,True
19,Felix Odion,581,Cassie Morley,2024-06-08 18:20:41.255,2024-06-10 18:20:41.255,Approved,Mortgage,Low,Good,3,63145,0.06312915458219986,3986.2904660930103,1395.2016631325534,True,2024-06-15 18:20:41.255,2024-07-15 18:20:41.255,2024-07-11 18:20:41.255,-4.0,Early,True
10,Chinedu Opara,582,Allene Claypole,2024-09-23 18:20:41.255,2024-09-25 18:20:41.255,Approved,Auto Loan,Low,Fair,2,6018,0.006016489861044878,36.20723598376807,12.672532594318824,False,,,,,,True
16,Chika Umeh,583,Erma Vyel,2024-08-01 18:20:41.255,2024-08-03 18:20:41.255,Approved,Personal Loan,High,Excellent,4,23985,0.0239789812756998,575.1358658976596,201.29755306418087,True,2024-08-08 18:20:41.255,2024-09-07 18:20:41.255,2024-09-03 18:20:41.255,-4.0,Early,True
10,Chinedu Opara,584,Dorree Sanja,2024-10-07 18:20:41.255,2024-10-09 18:20:41.255,Approved,Personal Loan,High,Excellent,4,85536,0.08551453585150127,7314.5713385940135,2560.0999685079046,True,2024-10-14 18:20:41.255,2024-11-13 18:20:41.255,2024-11-09 18:20:41.255,-4.0,Early,True
13,Bola Akinwunmi,585,Karin Burkill,2025-02-24 18:20:41.255,2025-02-26 18:20:41.255,Approved,Personal Loan,High,Good,3,14532,0.014528353383300791,211.1260313661271,73.89411097814448,True,2025-03-03 18:20:41.255,2025-04-02 18:20:41.255,2025-03-29 18:20:41.255,-4.0,Early,True
9,Ibrahim Danjuma,586,Lindy Fitzpayn,2024-08-12 18:20:41.255,2024-08-14 18:20:41.255,Approved,Auto Loan,Low,Good,3,31358,0.03135013111708961,983.0774115696961,344.0770940493936,True,2024-08-19 18:20:41.255,2024-09-18 18:20:41.255,2024-09-14 18:20:41.255,-4.0,Early,True
11,Kemi Adebanjo,587,Rube Itzhayek,2024-06-17 18:20:41.255,2024-06-19 18:20:41.255,Approved,Personal Loan,High,Good,3,41430,0.041419603679476454,1716.0141804407094,600.6049631542483,False,,,,,,False
19,Felix Odion,588,Nettie Iddy,2024-09-22 18:20:41.255,2024-09-24 18:20:41.255,Approved,Mortgage,Low,Fair,2,55754,0.055740009257676325,3107.7284761524857,1087.7049666533699,True,2024-09-29 18:20:41.255,2024-10-29 18:20:41.255,2024-10-25 18:20:41.255,-4.0,Early,True
8,Ngozi Okonkwo,589,Saleem Meller,2024-11-15 18:20:41.255,2024-11-17 18:20:41.255,Approved,Mortgage,Low,Fair,2,64203,0.0641868890908382,4120.990840299085,1442.3467941046797,True,2024-11-22 18:20:41.255,2024-12-22 18:20:41.255,2024-12-18 18:20:41.255,-4.0,Early,True
19,Felix Odion,590,Datha McPheat,2024-09-19 18:20:41.255,2024-09-21 18:20:41.255,Approved,Mortgage,Low,Fair,2,83621,0.08360001639588463,6990.716971040269,2446.7509398640937,True,2024-09-26 18:20:41.255,2024-10-26 18:20:41.255,2024-10-22 18:20:41.255,-4.0,Early,True
19,Felix Odion,591,Hashim O'Leahy,2025-01-02 18:20:41.255,2025-01-04 18:20:41.255,Approved,Mortgage,Medium,Fair,2,41918,0.04190748122221322,1756.677797872734,614.8372292554568,False,,,,,,True
16,Chika Umeh,592,Quinn Fulks,2025-02-20 18:20:41.255,2025-02-22 18:20:41.255,Approved,Mortgage,High,Fair,2,86584,0.08656227286950975,7494.907834133633,2623.217741946771,True,2025-02-27 18:20:41.255,2025-03-29 18:20:41.255,2025-03-25 18:20:41.255,-4.0,Early,True
12,Yakubu Bello,593,Jaime Warkup,2024-05-15 18:20:41.255,2024-05-17 18:20:41.255,Approved,Auto Loan,Low,Excellent,4,18331,0.01832640007358153,335.941239748823,117.57943391208805,True,2024-05-22 18:20:41.255,2024-06-21 18:20:41.255,2024-06-17 18:20:41.255,-4.0,Early,True
16,Chika Umeh,594,Xever Baldetti,2024-12-27 18:20:41.255,2024-12-29 18:20:41.255,Approved,Auto Loan,High,Good,3,58420,0.05840534025959484,3412.0399779655304,1194.2139922879355,True,2025-01-03 18:20:41.255,2025-02-02 18:20:41.255,2025-01-29 18:20:41.255,-4.0,Early,True
1,Emeka Okafor,595,Ramonda McKellar,2025-03-04 18:20:41.255,2025-03-06 18:20:41.255,Approved,Auto Loan,Low,Fair,2,90526,0.09050328367579738,8192.900258035233,2867.5150903123317,True,2025-03-11 18:20:41.255,2025-04-10 18:20:41.255,2025-04-06 18:20:41.255,-4.0,Early,True
9,Ibrahim Danjuma,596,Clementius Everington,2024-09-19 18:20:41.255,2024-09-21 18:20:41.255,Approved,Auto Loan,Medium,Good,3,31272,0.03126415269767288,977.6925831616263,342.1924041065692,True,2024-09-26 18:20:41.255,2024-10-26 18:20:41.255,2024-10-22 18:20:41.255,-4.0,Early,True
2,Chioma Nwosu,597,Maurits Kix,2024-04-21 18:20:41.255,2024-04-23 18:20:41.255,Approved,Personal Loan,High,Good,3,14973,0.01496924272007726,224.13447124771682,78.44706493670088,False,,,,,,True
9,Ibrahim Danjuma,598,Gerard Steketee,2024-10-13 18:20:41.255,2024-10-15 18:20:41.255,Approved,Personal Loan,High,Fair,2,76494,0.07647480482398918,5849.863720206228,2047.4523020721797,False,,,,,,True
19,Felix Odion,599,Etan Poyle,2024-08-22 18:20:41.255,2024-08-24 18:20:41.255,Approved,Mortgage,High,Fair,2,36123,0.03611393540221405,1304.543688534178,456.59029098696226,False,,,,,,True
11,Kemi Adebanjo,600,Bart Eakle,2025-01-16 18:20:41.255,2025-01-18 18:20:41.255,Approved,Personal Loan,Medium,Fair,2,99854,0.09982894293532324,9968.319267863766,3488.9117437523178,True,2025-01-23 18:20:41.255,2025-02-22 18:20:41.255,2025-02-18 18:20:41.255,-4.0,Early,True
17,Rasheed Lawal,601,Nadean Fielding,2024-12-04 18:20:41.255,2024-12-06 18:20:41.255,Approved,Mortgage,Medium,Fair,2,29639,0.029631562477818067,878.2498802800496,307.38745809801736,True,2024-12-11 18:20:41.255,2025-01-10 18:20:41.255,2025-01-06 18:20:41.255,-4.0,Early,True
20,Adewale Ogunleye,602,Charyl Haimes,2024-03-13 18:20:41.255,2024-03-15 18:20:41.255,Approved,Auto Loan,Low,Fair,2,19953,0.01994799305374351,398.0223054013443,139.3078068904705,False,,,,,,False
14,Zainab Suleiman,603,Cathlene Bellas,2025-02-13 18:20:41.255,2025-02-15 18:20:41.255,Approved,Mortgage,High,Fair,2,68169,0.06815189387463746,4645.846453540162,1626.0462587390566,True,2025-02-20 18:20:41.255,2025-03-22 18:20:41.255,2025-03-18 18:20:41.255,-4.0,Early,True
13,Bola Akinwunmi,604,Johnathan Audiss,2024-10-09 18:20:41.255,2024-10-11 18:20:41.255,Approved,Mortgage,Medium,Fair,2,94643,0.09461925056810741,8955.049731517389,3134.267406031086,True,2024-10-16 18:20:41.255,2024-11-15 18:20:41.255,2024-11-11 18:20:41.255,-4.0,Early,True
10,Chinedu Opara,605,Brenna Dacks,2024-03-14 18:20:41.255,2024-03-16 18:20:41.255,Approved,Personal Loan,Low,Fair,2,40063,0.040052946710375695,1604.6412040577814,561.6244214202235,True,2024-03-21 18:20:41.255,2024-04-20 18:20:41.255,2024-04-16 18:20:41.255,-4.0,Early,False
15,Gbenga Adesina,606,Rhoda McKeown,2025-01-27 18:20:41.255,2025-01-29 18:20:41.255,Approved,Personal Loan,Low,Fair,2,84961,0.08493968014028479,7216.560164398736,2525.7960575395573,True,2025-02-03 18:20:41.255,2025-03-05 18:20:41.255,2025-03-01 18:20:41.255,-4.0,Early,True
5,Obinna Eze,607,Tirrell Haysham,2024-03-13 18:20:41.255,2024-03-15 18:20:41.255,Approved,Mortgage,High,Fair,2,32659,0.03265080464803334,1066.342629000121,373.2199201500423,False,,,,,,False
14,Zainab Suleiman,608,Fiona Clines,2024-10-29 18:20:41.255,2024-10-31 18:20:41.255,Approved,Mortgage,High,Fair,2,27100,0.02709319960689867,734.2257093469539,256.97899827143385,True,2024-11-05 18:20:41.255,2024-12-05 18:20:41.255,2024-12-01 18:20:41.255,-4.0,Early,True
2,Chioma Nwosu,609,Tiphany Bonnier,2024-11-08 18:20:41.255,2024-11-10 18:20:41.255,Approved,Auto Loan,Medium,Good,3,76633,0.07661376994374412,5871.143032098943,2054.90006123463,True,2024-11-15 18:20:41.255,2024-12-15 18:20:41.255,2024-12-11 18:20:41.255,-4.0,Early,True
3,Tunde Balogun,610,Jayme Baunton,2025-03-06 18:20:41.255,2025-03-08 18:20:41.255,Approved,Mortgage,Medium,Fair,2,20327,0.02032189920329997,413.0832451054785,144.57913578691748,True,2025-03-13 18:20:41.255,2025-04-12 18:20:41.255,2025-04-08 18:20:41.255,-4.0,Early,True
1,Emeka Okafor,611,Adolphus Seers,2024-03-31 18:20:41.255,2024-04-02 18:20:41.255,Approved,Personal Loan,High,Good,3,45554,0.04554256881522738,2074.646179808868,726.1261629331037,False,,,,,,True
17,Rasheed Lawal,612,Gunther Jackman,2024-05-22 18:20:41.255,2024-05-24 18:20:41.255,Approved,Auto Loan,Medium,Fair,2,73798,0.0737794813501811,5444.778164680665,1905.6723576382326,False,,,,,,True
9,Ibrahim Danjuma,613,Duff Anan,2024-07-15 18:20:41.255,2024-07-17 18:20:41.255,Approved,Personal Loan,High,Excellent,4,53029,0.05301569306104168,2811.3691873339794,983.9792155668928,False,,,,,,True
11,Kemi Adebanjo,614,Ddene Burleton,2025-02-26 18:20:41.255,2025-02-28 18:20:41.255,Approved,Mortgage,Low,Good,3,44800,0.04478875802173654,2006.536359373797,702.287725780829,True,2025-03-05 18:20:41.255,2025-04-04 18:20:41.255,2025-03-31 18:20:41.255,-4.0,Early,True
16,Chika Umeh,615,Sydney Endacott,2024-12-02 18:20:41.255,2024-12-04 18:20:41.255,Approved,Mortgage,Medium,Fair,2,42802,0.04279125939389213,1831.551484577371,641.0430196020798,True,2024-12-09 18:20:41.255,2025-01-08 18:20:41.255,2025-01-04 18:20:41.255,-4.0,Early,True
5,Obinna Eze,616,Edik Connichie,2025-01-30 18:20:41.255,2025-02-01 18:20:41.255,Approved,Auto Loan,Medium,Good,3,27490,0.027483101741462894,755.510466872815,264.4286634054852,False,,,,,,True
11,Kemi Adebanjo,617,Eugenius Packe,2024-10-09 18:20:41.255,2024-10-11 18:20:41.255,Approved,Personal Loan,Low,Fair,2,82637,0.08261626331790721,6827.160151801898,2389.506053130664,True,2024-10-16 18:20:41.255,2024-11-15 18:20:41.255,2024-11-11 18:20:41.255,-4.0,Early,True
1,Emeka Okafor,618,Humfrey Frankland,2024-04-01 18:20:41.255,2024-04-03 18:20:41.255,Approved,Personal Loan,Medium,Good,3,75629,0.075610021884507,5718.310345103379,2001.4086207861826,True,2024-04-08 18:20:41.255,2024-05-08 18:20:41.255,2024-05-04 18:20:41.255,-4.0,Early,False
13,Bola Akinwunmi,619,Nikola Jeanon,2024-03-25 18:20:41.255,2024-03-27 18:20:41.255,Approved,Mortgage,High,Excellent,4,60304,0.06028886749425894,3635.659865373791,1272.4809528808269,True,2024-04-01 18:20:41.255,2024-05-01 18:20:41.255,2024-04-27 18:20:41.255,-4.0,Early,False
18,Amaka Obi,620,Sue Chapelhow,2025-03-01 18:20:41.255,2025-03-03 18:20:41.255,Approved,Mortgage,Low,Excellent,4,40549,0.0405388247549865,1643.8088049899475,575.3330817464815,True,2025-03-08 18:20:41.255,2025-04-07 18:20:41.255,2025-04-03 18:20:41.255,-4.0,Early,True
16,Chika Umeh,621,Cassandra Aucoate,2024-10-24 18:20:41.255,2024-10-26 18:20:41.255,Approved,Mortgage,Medium,Excellent,4,19043,0.019038221406426987,362.5448502425891,126.89069758490618,True,2024-10-31 18:20:41.255,2024-11-30 18:20:41.255,2024-11-26 18:20:41.255,-4.0,Early,True
15,Gbenga Adesina,622,Zebulen Swadon,2024-12-21 18:20:41.255,2024-12-23 18:20:41.255,Approved,Auto Loan,Medium,Fair,2,63902,0.06388596462287965,4082.440911331256,1428.8543189659395,True,2024-12-28 18:20:41.255,2025-01-27 18:20:41.255,2025-01-23 18:20:41.255,-4.0,Early,True
